Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,				Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1SqipU2h7pOMZd4ynckn6k,"Hör gut zu","Hits Pur - 20 Jahre Eine Band (Fan Edition)","Pur",2015-05-15,257839,47,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"german pop,german rock,schlager","EMI",0.624,0.835,11,-5.821,1,0.0323,0.0272,0,0.121,0.601,126.559,4
7AgLXVsuToMUB8BlPdiWxr,"Eine Nacht","Herzenssache","Ramon Roselly",2020-04-09,211440,43,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"schlager","Electrola",0.65,0.86,2,-3.578,1,0.0383,0.0599,0,0.29,0.643,116.039,4
05FFPLWGCJ2rGrwwTxjE9x,"Erst du, dann du","Lieder, die von Herzen kommen","Stefanie Hertel",2009-07-23,224002,0,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"classic schlager,schlager,volksmusik","montanamusic",0.652,0.854,1,-3.839,1,0.0299,0.326,0,0.123,0.703,104.438,4
1UYWocoT1yNBAedYF7UBZw,"Wenn i mit dir tanz","Essential","Nicki",2004-01-01,214626,46,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"classic schlager,schlager,volksmusik","Virgin",0.548,0.973,8,-5.066,1,0.0853,0.0779,0.22,0.0496,0.867,113.077,4
4mlWlvWRvvnemGaIlnTF4e,"Barfuß bis ans Ende der Welt","Urlaub für die Seele","Fernando Express",2005-01-01,216640,27,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"classic schlager,schlager,volksmusik","Koch Music",0.758,0.814,11,-3.261,0,0.0256,0.404,0,0.109,0.562,114.022,4
4isdtsKAS5AG2RQt3jQ7hb,"Tanz mit mir durch die Nacht","Die größten Erfolge - Best of 2010","Freddy Breck",2010-02-05,187506,14,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"classic schlager,volksmusik","Gloriella Music",0.631,0.965,2,-3.782,1,0.0617,0.0107,0,0.29,0.785,126.69,4
0PiB3p8khJF6ULEvmzuhx1,"Willst du mich für immer","Glas","Michelle",2006-01-01,247133,19,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"classic schlager,schlager","Electrola",0.62,0.488,3,-4.607,1,0.0282,0.524,0.00000151,0.164,0.159,126.001,4
2vxuxvz9A8f6GrShbytu4J,"Anita","Anita - Das Beste von Costa Cordalis","Costa Cordalis",2004-04-19,186813,40,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"classic schlager","Sony Music Media",0.704,0.892,5,-7.077,1,0.116,0.178,0,0.0917,0.921,126.523,4
0Bq4OlOqTenKiLCKzml0Hn,"Mit dir vielleicht","Augenblicke","Nicole",1992-02-03,226826,43,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"classic schlager","Jupiter",0.791,0.898,10,-7.689,1,0.0351,0.164,0,0.253,0.938,127.752,4
1oy5gYPBNzICwy4VCvrc6k,"Mein Ein und mein Alles","Du bist zum verlieben","Carrière",1994-01-01,213693,15,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"","Koch Music",0.69,0.878,3,-5.99,1,0.0325,0.271,0,0.214,0.966,122.965,4
2MgX1Pwhs18O2iXelFbtIR,"Flaschenpost","Endstation Sehnsucht","Fantasy",2013-03-15,218333,18,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"classic schlager,discofox,schlager","Ariola",0.703,0.827,3,-5.047,1,0.0446,0.217,0,0.445,0.681,126.027,4
3a5Pk82SnxIfGbuu78jCGp,"So bist du","Steppenwolf","Peter Maffay",1979-04-13,308640,50,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"classic schlager,german rock,schlager","Ariola - Maffay",0.621,0.348,7,-12.272,1,0.0327,0.613,0.000005,0.214,0.513,138.959,4
5g5MuODGRtOqj0IVJjG8P2,"Lebenslänglich Du","Pures Glück","Oliver Haidt",1998-01-01,184426,25,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"discofox,schlager,volksmusik","Koch Universal",0.689,0.861,6,-6.049,1,0.0254,0.00532,0.00000198,0.132,0.963,127.988,4
65WVmgaxXQINP00OgTrntq,"Ich küss dir die Angst von deiner Haut","Willkommen In Meinem Leben","Wolfgang Ziegler",2002-01-01,207160,15,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"classic schlager,ostrock,ostschlager","White Records",0.551,0.471,9,-6.974,1,0.0257,0.272,0,0.0983,0.216,100.043,4
2SVHVXpoEfFumA74FpO0Sh,"Wer die Sehnsucht kennt","Sehnsucht","Claudia Jung",1995-01-01,235693,19,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"classic schlager,schlager","Electrola",0.563,0.546,1,-5.793,1,0.0234,0.526,0,0.0438,0.274,97.966,4
04voeuIParTaNr91SHuXiJ,"Du entschuldige i kenn di","Liebeslieder - 12 bekannte 12 neue","Peter Cornelius",2019-11-22,256305,45,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"austropop","mastermusic/WM Germany",0.56,0.86,7,-3.656,1,0.0391,0.167,0,0.328,0.634,120.737,4
50XIyAl7f1IvBTrmPWWtxg,"Schlittenfahren in Tirol (Der Schnittensong)","Best of DJ Zipfelmann","DJ Zipfelmann",2014-12-26,220786,15,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"","CALLING CARD",0.634,0.965,0,-6.274,1,0.0508,0.0501,0,0.0406,0.69,139.138,4
50cyrBR7nyOEJFT6ISOuTc,"Weiß' der Geier - Radio Version","Jede Menge","Wolfgang Petry",1996-10-07,221000,50,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"classic schlager,german pop,schlager","Sony Music / Kosmo-RecordsNa Klar!",0.72,0.83,8,-4.308,1,0.049,0.0587,0,0.0573,0.838,136.021,4
0KLS2bh5qpsbjP9ucr6qaH,"Das Trampolin - Live","Das Trampolin","Mike Krüger",1994-01-01,187800,16,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"classic schlager,kabarett","Aviator-Entertainment",0.646,0.626,0,-9.243,1,0.268,0.734,0,0.687,0.956,111.131,4
5zOTYihDHgLl1K2o2w1S9O,"Kreuzberger Nächte","Die Sieger - Das beste aus 40 Jahren Hitparade","Gebrüder Blattschuss",2009-02-20,203266,36,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"classic schlager","Ariola Express",0.769,0.853,0,-6.555,1,0.0798,0.561,0,0.273,0.95,116.585,4
5cDkS4YY5zmjjTUnrNTO5F,"Ibiza","1983 - 1993","Ibo",2000-05-29,196013,18,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"schlager","DA Records",0.792,0.809,9,-7.825,1,0.029,0.068,0,0.0652,0.965,121.553,4
6VuP54I5GDugYPVRQJqCYA,"Auf der Straße nach Süden","Tony Total","Tony Marshall",1999-10-25,237160,26,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"classic schlager,volksmusik","Telamo",0.518,0.927,10,-6.735,1,0.189,0.0086,0,0.112,0.661,123.122,4
3c12xbWbu6Xv3oeoV2upg6,"Ich liebe das Leben","Ich Liebe Das Leben","Vicky Leandros",2000-01-01,296853,55,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"classic schlager,europop","Polydor Munchen",0.39,0.296,4,-11.859,1,0.0314,0.802,0.0000114,0.206,0.396,151.824,4
15aPUZJtmf5wy84rt25Pef,"Macho Macho","Jö schau... Rainhard Fendrich","Rainhard Fendrich",2014-06-03,253706,42,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"austropop","Ariola",0.791,0.774,7,-8.603,1,0.0832,0.0664,0.000364,0.0398,0.967,93.272,4
2n8UJmTeKTE2h7VNZRJiF8,"Heidi","Heidi und viele andere große Erfolge","Gitti Und Erica",1987-01-01,171666,19,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"","Koch Music",0.613,0.301,0,-14.959,1,0.0335,0.859,0,0.416,0.747,117.618,4
3PeUytVHSB0plBO03sT7NA,"Früh-Stück","Die 80er - Das beste aus 40 Jahren Hitparade","Gebrüder Blattschuss",2009-02-20,133266,29,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"classic schlager","Ariola Express",0.661,0.791,7,-9.099,1,0.265,0.287,0,0.358,0.921,169.12,4
46R8l8fBUfMe716BfGNHXW,"Des geht vorbei","Essential","Nicki",2004-01-01,214520,16,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"classic schlager,schlager,volksmusik","Virgin",0.546,0.709,1,-5.764,0,0.0375,0.0287,0,0.201,0.401,122.904,4
1iTFJGcZT9gA0CzlSCTQ8r,"Ich liebe dich","Ich liebe dich","Clowns & Helden",1986-12-01,259653,42,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"","WM Germany",0.554,0.74,0,-8.998,0,0.12,0.00909,0.000455,0.306,0.378,145.911,4
4Ov2I9GCsSQN90lSX6EDuo,"Fang das Licht","Seine Grössten Hits","Karel Gott,Darinka",1994-01-01,213200,37,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"czech pop","Electrola",0.512,0.436,0,-9.453,1,0.0282,0.366,0,0.196,0.213,121.554,4
3NLceKthps36K4AeixwSsJ,"Wo finde ich den Mann?","Wir jungen Leute","Lill Babs",2017-01-05,153813,14,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"","Pon World Music",0.542,0.694,0,-3.091,1,0.0302,0.515,0,0.236,0.935,79.539,4
4Nfd91XYD16Rx5R2hPRo7c,"Gold, Platin und Diamant","30 Jahre Fidele Mölltaler","Die Fidelen Mölltaler",2001-01-01,195146,31,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"volksmusik,zillertal","Koch Music",0.708,0.708,0,-5.84,1,0.0301,0.417,0,0.0649,0.922,134.988,4
1jVFe4jxD9sccMlWyIBtHM,"Santa Catarina","Momente","Andrea Jürgens",1977,223626,23,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"classic schlager,schlager,volksmusik","TELAMO/WM Germany",0.583,0.698,0,-5.775,1,0.0304,0.476,0,0.763,0.796,118.024,4
3OUj5lijPrVjTdh0RjO5gC,"Der blonde Hans","Die NDW Hits - Das beste aus 40 Jahren Hitparade","Hannes Kröger",2009-02-19,253893,26,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"","Ariola Express",0.654,0.939,1,-8.568,1,0.0618,0.242,0.000147,0.0346,0.928,100.532,4
14FSVZBZOcVTaOQwPEJ7qe,"Das ganze Leben ist ein Quiz","Das Beste von Hurz bis Helsinki is Hell","Hape Kerkeling",1999-11-22,212066,13,ta8hnikdhdctwuvkj2nl9itix,2023-03-28T13:04:49Z,"hoerspiel,kabarett","Ariola",0.685,0.879,9,-5.191,0,0.0878,0.662,0,0.41,0.905,139.946,5
