Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,				Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4nd9gG5VO6nYcw9Sd93I0Q,"Faust auf Faust (Schimanski) - Remastered 2007","Heiße Spuren (Remastered 2007)","Klaus Lage",1985-01-01,307943,30,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"classic schlager,german rock,neue deutsche welle,ostrock","Odeon",0.587,0.866,11,-7.247,0,0.0358,0.088,0,0.152,0.439,109.144,4
31KFfR180bYoPqqy671tXm,"Because I Love You","The Ballad","Stevie B",2023-09-17,246760,47,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"freestyle","Red Room Distribution",0.26,0.418,1,-8.05,1,0.0287,0.712,0,0.102,0.0773,63.032,4
7EI6Iki24tBHAMxtb4xQN2,"Anywhere","Anywhere","Rita Ora",2017-10-20,215064,57,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"dance pop,pop,uk pop","Atlantic Records UK",0.628,0.797,11,-3.953,0,0.0596,0.0364,0,0.104,0.321,106.93,4
0bfvHnWWOeU1U5XeKyVLbW,"Can't Take My Eyes off You","Solo","Frankie Valli",1967,203680,74,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"adult standards,bubblegum pop,lounge","Rhino",0.581,0.78,4,-7.053,1,0.0567,0.508,0.0000107,0.0799,0.561,123.711,4
1rqqCSm0Qe4I9rUvWncaom,"High Hopes","Pray for the Wicked","Panic! At The Disco",2018-06-22,190946,78,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"pop","DCD2 / Fueled By Ramen",0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,4
3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From Fifty Shades Of Grey","Delirium (Deluxe)","Ellie Goulding",2015-11-06,252534,74,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"indietronica,metropopolis,pop,uk pop","Polydor Records",0.262,0.606,8,-6.646,1,0.0484,0.247,0,0.125,0.275,189.857,4
3iSws76HjaU7k49EqJVTfF,"Sugar, Sugar","The Very Best Of The Archies","The Archies",2007-11-07,167186,61,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"bubblegum pop,classic canadian rock,rock-and-roll","Ron Dante",0.736,0.871,2,-2.786,1,0.0278,0.466,0,0.108,0.967,122.395,4
71wyHyT1q59Kz01dUX0Br7,"I Follow Rivers (Live @ Giel)","All This Dancin' around","Triggerfinger",2010-11-12,213551,44,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"belgian rock","Hufter",0.674,0.408,7,-9.033,0,0.0551,0.148,0.0000148,0.0261,0.708,109.992,4
7eYhN6ciVsXBfb7kVjmvgt,"Mr Boombastic","Dancehall","Shaggy",2020-02-10,246413,7,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"dance pop,pop rap,reggae fusion","BNM",0.86,0.708,2,-10.589,1,0.29,0.295,0.0000188,0.355,0.771,158.424,4
2c4rr33mgGC4c9cWzqdYxN,"Because You Loved Me","Pop Music: The Modern Era 1976-1999","Céline Dion",1999-10-11,273160,41,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"canadian pop","Sony Music Entertainment",0.617,0.509,1,-7.757,1,0.0307,0.303,0,0.0975,0.187,119.886,4
6Qn5zhYkTa37e91HC1D7lb,"Whatever It Takes","Evolve","Imagine Dragons",2017-06-23,201240,81,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"modern rock,pop,rock","Kid Ina Korner / Interscope",0.672,0.655,10,-5.021,0,0.031,0.0362,0,0.117,0.555,134.948,4
2WfaOiMkCvy7F5fcp2zZ8L,"Take on Me","Hunting High and Low","a-ha",1985-06-01,225280,84,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"new romantic,new wave,new wave pop,permanent wave,synthpop","Rhino",0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,4
0Tn6mtt28qapllUQSAYYen,"I Believe","My Innermost","Joana Zimmer",2005-01-01,273640,33,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"","Polydor",0.558,0.589,9,-3.908,0,0.0447,0.261,0,0.0992,0.224,132.131,4
5oZ2hXRyiJrIwcTpoy3zT2,"Hadschi Halef Omar","Huh Hah Dschinghis Khan","Dschinghis Khan",1993-04-26,226933,29,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"classic schlager","Jupiter",0.699,0.772,0,-8.312,1,0.0445,0.233,0,0.091,0.839,140.868,4
4Dm32oO01YpIubCHaAtKkN,"My Life Would Suck Without You","All I Ever Wanted","Kelly Clarkson",2009-03-06,211493,64,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"dance pop,pop,talent show","RCA Records Label",0.526,0.882,9,-4.006,1,0.0509,0.0014,0,0.144,0.424,144.982,4
0DcrhZ12WcCqruCs8ibXSf,"I Can See Clearly Now - Edit","I Can See Clearly Now","Johnny Nash",1972,164733,74,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"","Epic",0.681,0.373,2,-13.2,1,0.0568,0.633,0.00113,0.0751,0.623,123.423,4
1HPJOoIVdUPuaebxzMrVaD,"Words - Original Version 1983","Words","F.R. David",1983-01-01,208000,73,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"french synthpop,italo disco","Moonlight-mainlight",0.536,0.782,10,-5.569,0,0.0568,0.347,0.0000168,0.123,0.543,123.78,4
4rZl9S1gO2sGUHrm7Hs3pb,"You're The Greatest Lover","You're The Greatest Luver","Luv'",1998-01-01,174440,31,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"nederpop","Vertigo Berlin",0.607,0.906,9,-9.889,1,0.075,0.365,0,0.121,0.68,123.819,4
3XY0oIVf2roUFIwkzjBgwt,"I Only Wanna Be with You","Dedication","Bay City Rollers",1976,216906,45,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"bubblegum pop","Arista",0.594,0.908,2,-9.865,1,0.0534,0.35,0.0000283,0.547,0.951,131.83,4
01DBoQsngOhbcVFWKkiFOz,"Uptown Girl","The Essential Billy Joel 3.0","Billy Joel",2001,194866,0,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"album rock,classic rock,mellow gold,piano rock,rock,singer-songwriter,soft rock","Columbia/Legacy",0.696,0.943,4,-2.962,1,0.0431,0.0736,0,0.653,0.833,129.003,4
6J6RWKCPN5RFKHUKEUFjxS,"Step by Step","Step By Step","New Kids On The Block",1990-06-04,267293,58,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"boy band","Columbia",0.787,0.63,0,-12.295,1,0.0609,0.0274,0.00000669,0.161,0.882,125.347,4
3cbV252akVZInSvJk7jAYX,"Flashdance...What a Feeling - Radio Edit","What a Feelin'","Irene Cara",1983-11-02,237053,75,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"disco,new romantic,new wave pop,soft rock","UNIDISC MUSIC INC.",0.572,0.655,7,-7.027,0,0.0344,0.00579,0.00000341,0.0901,0.392,122.49,4
6bsrVpcZbja30aeYQuRnFv,"Solang' man Träume noch leben kann","Definitive Collection","Münchener Freiheit",1991-10-30,254360,41,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"austropop,classic schlager,german pop,german pop rock,german rock,neue deutsche welle,ostrock,schlager","Columbia",0.416,0.377,5,-8.409,1,0.0259,0.643,0,0.151,0.291,80.313,4
3rmo8F54jFF8OgYsqTxm5d,"Bad Habits","=","Ed Sheeran",2021-10-25,230746,79,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"pop,singer-songwriter pop,uk pop","Atlantic Records UK",0.807,0.893,11,-3.745,0,0.0347,0.0451,0.0000279,0.366,0.537,126.011,4
1MXbp8hnq2XgIQHeFkrcyI,"Indianer","Hits Pur - 20 Jahre Eine Band (Fan Edition)","Pur",2015-05-15,236732,48,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"german pop,german rock,schlager","EMI",0.564,0.806,2,-4.186,1,0.0411,0.0112,0,0.355,0.453,88.992,4
6kvoHl80mfCVTv7XnZkjQn,"It Must Have Been Love - From the Film Pretty Woman","It Must Have Been Love","Roxette",1990-05-20,258786,78,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"europop,swedish pop,synthpop","WM Sweden",0.52,0.652,5,-6.655,1,0.0274,0.339,0.0000614,0.256,0.722,80.61,4
5NIl5fux02EnUJKKb8PKa0,"Nessaja","Tabaluga oder die Reise zur Vernunft","Peter Maffay,Tabaluga",1983-05-14,252226,45,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"classic schlager,german rock,schlager","Ariola - Maffay",0.176,0.489,9,-9.885,1,0.0344,0.513,0,0.155,0.41,188.214,4
583xVl0Sbj93uU4ceixgU8,"I'm Outta Love - Radio Edit","Pieces Of A Dream","Anastacia",1999,245400,62,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"pop soul","Epic",0.761,0.716,10,-5.8,0,0.056,0.396,0,0.0771,0.649,119.41,4
5p3JunprHCxClJjOmcLV8G,"Walk On the Wild Side","Transformer","Lou Reed",1972-12-01,254173,74,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"classic rock,glam rock,permanent wave,rock,singer-songwriter","RCA/Legacy",0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,4
2sgBTNHz9ckmqj3rx3ez4M,"Ruby","Yours Truly, Angry Mob (Deluxe)","Kaiser Chiefs",2007-01-01,204200,64,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"modern rock","Polydor Records",0.447,0.937,5,-2.811,0,0.0492,0.00768,0.0000133,0.0787,0.431,93.452,4
38GqIQ4RVkat91RnQrLJYP,"Love Is In The Air","Classic Hits","John Paul Young",1989-06-05,208866,0,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"australian dance,classic uk pop","Albert Productions",0.616,0.568,0,-14.255,1,0.0335,0.0435,0.000254,0.0422,0.949,122.566,4
3v0uXfyMEZ1lGvBOv1Y4ar,"Bring It All Back","S Club","S Club",1999-01-01,214400,57,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"australian pop,dance pop,europop,talent show","UMC (Universal Music Catalogue)",0.679,0.903,4,-4.914,1,0.0463,0.333,0,0.372,0.872,108.114,4
7eheoW4hxrH51ww2QePVwF,"Gonna Make You Sweat (Everybody Dance Now) (feat. Freedom Williams)","Super Hits","C & C Music Factory,Freedom Williams",1990,244093,68,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"diva house,eurodance,freestyle,hip house","Columbia/Legacy",0.557,0.798,6,-7.405,1,0.0935,0.000851,0.665,0.183,0.793,112.117,4
0ByMNEPAPpOR5H69DVrTNy,"Don't Stop The Music","Good Girl Gone Bad: Reloaded","Rihanna",2008-06-02,267080,79,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"barbadian pop,pop,urban contemporary","Def Jam Recordings",0.834,0.669,6,-5.582,0,0.0637,0.0341,0.0000718,0.0535,0.547,122.669,4
1XunTmhOcj3xwh4b8P3isX,"It's Now or Never","Elvis 30 #1 Hits","Elvis Presley",2002-09-24,194600,52,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"rock-and-roll,rockabilly","RCA Records Label",0.645,0.493,4,-9.311,1,0.0344,0.641,0.0094,0.286,0.753,126.4,4
7a53HqqArd4b9NF4XAmlbI,"Kings & Queens","Heaven & Hell","Ava Max",2020-09-18,162398,77,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"pop","Atlantic Records",0.637,0.69,1,-4.057,0,0.0405,0.00786,0,0.124,0.457,129.857,4
0J2hke1PRNBqyWpnMTreJ5,"New Age","Matter Fixed","Marlon Roudette",2012-01-01,211386,54,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"uk pop","Urban",0.719,0.636,7,-7.555,0,0.0292,0.287,0.0642,0.113,0.346,94.815,4
0cGG2EouYCEEC3xfa0tDFV,"Tainted Love","Non-Stop Erotic Cabaret","Soft Cell",1981,153800,79,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"new romantic,new wave,new wave pop,synthpop","EMI",0.5,0.501,0,-8.284,0,0.0376,0.462,0,0.26,0.623,144.438,4
1HoxtqhNHNx2mO6LNQchSV,"Marie, der letzte Tanz ist nur für dich","Lieder sind die besten Freunde","Rex Gildo",1974-10-02,191386,27,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"classic schlager","Ariola",0.687,0.493,8,-11.013,1,0.0385,0.836,0,0.29,0.956,132.194,4
2aI21FnmY7TJVKeMaoQZ0t,"Say It Right","Loose","Nelly Furtado",2006-01-01,223080,79,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"canadian latin,canadian pop,dance pop,pop","Mosley / Geffen",0.871,0.871,1,-6.328,1,0.139,0.0469,0.00114,0.0543,0.811,116.946,4
6vcdzohhBSbNdsZBh5IRpQ,"Back for Good - Radio Mix","Nobody Else (Expanded Edition)","Take That",1995-05-08,242266,72,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"boy band,europop,talent show","Sony Music CG",0.601,0.504,5,-9.761,1,0.0284,0.31,0,0.137,0.564,78.986,4
0cqRj7pUJDkTCEsJkx8snD,"Shake It Off","1989 (Deluxe)","Taylor Swift",2014-01-01,219200,78,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"pop","Big Machine Records, LLC",0.647,0.8,7,-5.384,1,0.165,0.0647,0,0.334,0.942,160.078,4
3AC8WrZdwW6bycdNtm15fD,"How Will I Know (Who You Are)","Jessica","Jessica Folcker",1998-11-19,216440,43,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"","Sony Music UK",0.495,0.72,5,-6.716,1,0.0328,0.362,0,0.0986,0.511,203.805,4
3rKYiySCDMUKTw5kGVVhaa,"Marvin Gaye (feat. Meghan Trainor)","Nine Track Mind","Charlie Puth,Meghan Trainor",2016-01-29,190453,63,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"pop,viral pop,hip pop","Artist Partner",0.795,0.616,1,-5.281,0,0.06,0.417,0,0.349,0.815,110.015,4
40riOy7x9W7GXjyGp4pjAv,"Hotel California - 2013 Remaster","Hotel California (2013 Remaster)","Eagles",1976-12-08,391376,81,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"album rock,classic rock,heartland rock,mellow gold,rock,soft rock,yacht rock","Rhino/Elektra",0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,4
7d7CrztpZG7NGb0b2Td5DA,"Komm gib mir deine Hand","Das Beste","Tony Marshall",2021-05-28,195746,27,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"classic schlager,volksmusik","TELAMO/WM Germany",0.635,0.718,5,-6.808,1,0.035,0.551,0,0.647,0.85,125.486,4
1mOIOim4QHFVKavrJQ8G90,"Schickeria","Dolce Vita","Spider Murphy Gang",1981-01-01,221200,51,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"austropop,classic schlager,german rock,neue deutsche welle","Electrola",0.711,0.7,9,-12.559,1,0.0366,0.395,0.0000571,0.0754,0.868,104.312,4
15AckmWpq9fpJ9MpwIGdyu,"Ja, ja, die Katja, die hat ja","Blau blüht der Enzian - 40 Originalhits","Heino",2013-01-01,173586,21,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"oktoberfest","Electrola",0.665,0.758,0,-7.41,1,0.151,0.299,0.0000972,0.0276,0.841,132.922,4
5DDCG3NOg3EiOO7FurFoMR,"Als wär's das erste Mal","Alles hat seine Zeit - Best Of Unheilig 1999 - 2014","Unheilig",2014-01-01,181066,31,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"dark rock,german metal,german pop,neue deutsche harte","Vertigo Berlin",0.626,0.839,8,-5.597,1,0.0405,0.00122,0.00655,0.157,0.755,132.006,4
52hQY9AntPqOQM46N9BnfC,"Amazing","Hot","INNA",2010,207330,60,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"dance pop,romanian house,romanian pop","Roton Music",0.697,0.889,8,-6.746,0,0.1,0.481,0.177,0.0939,0.392,130.017,4
62bOmKYxYg7dhrC6gH9vFn,"Bye Bye Bye - From Deadpool and Wolverine Soundtrack","No Strings Attached","*NSYNC",2000-03-21,200400,85,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"boy band,dance pop,pop","Jive",0.61,0.926,8,-4.843,0,0.0479,0.031,0.0012,0.0821,0.861,172.638,4
3IDsegNBHC4pjGCOMTQYlU,"Baby, Baby","Heart In Motion","Amy Grant",1991,236973,51,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"christian music","Amy Grant (AGG)",0.702,0.901,1,-4.45,1,0.0264,0.426,0.00153,0.0368,0.919,97.862,4
7GHKA8GIMcND6c5nN1sFnD,"Sexbomb","Reload","Tom Jones,Mousse T.",1999,211893,64,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"adult standards,british invasion,classic house,deep house,disco house,tribal house,vocal house","UMC (Universal Music Catalogue)",0.801,0.876,8,-3.94,0,0.0446,0.144,0.0000138,0.104,0.932,122.979,4
5NoUgO4Kr93QymQGQlBC7b,"Up Where We Belong","The Ultimate Collection 1968-2003","Joe Cocker,Jennifer Warnes",2003-12-01,233240,58,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"album rock,blues rock,classic rock,folk rock,mellow gold,rock,singer-songwriter,soft rock","Parlophone UK",0.573,0.429,2,-8.68,1,0.0294,0.597,0.0000818,0.0839,0.361,139.097,4
2fQxE0jVrjNMT9oJAXtSJR,"Domino","Who You Are (Platinum Edition)","Jessie J",2011-01-01,231840,75,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"dance pop,pop","Lava Music/Republic Records",0.758,0.557,7,-4.568,1,0.034,0.0117,0,0.0418,0.781,126.986,4
0oWraSo5ASJ0h1BEagTyEw,"Hold My Hand","Hold My Hand (Music From The Motion Picture Top Gun: Maverick)","Lady Gaga",2022-05-03,225300,67,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"art pop,dance pop,pop","Interscope Records",0.519,0.617,7,-4.287,1,0.0313,0.0387,0,0.401,0.222,147.708,3
5g6nzsOxwxdoj6sqAl0NXB,"It's Raining Men","The Best of Disco","The Weather Girls",1996-11-25,211013,52,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"disco,hi-nrg","Sony BMG Music Entertainment",0.682,0.925,5,-5.896,0,0.121,0.315,0.000718,0.702,0.611,136.27,4
17V9Hldsed4MOv9uhPu2lz,"Mit 17 hat man noch Träume","Sings Her German Hits (Expanded Edition)","Peggy March",2023-01-13,166226,36,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"brill building pop,classic schlager","RCA/Legacy",0.497,0.497,0,-5.093,1,0.0299,0.771,0.00000112,0.097,0.653,115.845,4
5h87ecAlxNNuIDnpSof1zx,"Sommernacht in Rom","Von Anfang an ...","G.G. Anderson",1993-10-01,257399,33,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"classic schlager,schlager,volksmusik","Hansa Local",0.601,0.71,7,-8.97,1,0.0306,0.29,0,0.228,0.587,128.022,4
4aTCNddtjztjuK2EOgz7ZZ,"Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini","The Bashful Blond","Brian Hyland",1961-01-01,143733,53,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"bubblegum pop,doo-wop,merseybeat,rock-and-roll","Geffen",0.814,0.427,2,-11.543,1,0.0918,0.558,0,0.0248,0.964,123.109,4
36orMWv2PgvnzXsd5CJ0yL,"Post Malone (feat. RANI)","Post Malone (feat. RANI) [Joe Stone Remix]","Sam Feldt,RANI",2019-08-16,174444,61,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"edm,pop dance,tropical house,dutch pop","Spinnin' Remixes",0.59,0.642,7,-3.87,1,0.122,0.0771,0,0.105,0.651,107.356,4
11Jwtc61ke1D1K95C1j08p,"Nächstes Mal am Ende der Welt","Valerie´s Garten","Valerie´s Garten",1992-02-28,257906,24,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"","Lacrima Records",0.712,0.631,11,-8.431,0,0.0268,0.61,0,0.139,0.431,122.135,4
6N7gPTru90HYLRUIVDQ185,"More Than This","Avalon","Roxy Music",1982-05-01,270651,67,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"art rock,glam rock,melancholia,new romantic,new wave,new wave pop,sophisti-pop","EG Records",0.653,0.665,6,-7.806,1,0.025,0.0507,0.0461,0.139,0.755,128.503,4
3MrWxJaD2AT0W9DjWF64Vm,"Come On Eileen","Too Rye Ay","Dexys Midnight Runners",1982-07-22,287306,74,ta8hnikdhdctwuvkj2nl9itix,2024-02-29T16:27:09Z,"new romantic,new wave,new wave pop","Mercury Nashville",0.45,0.656,2,-7.049,1,0.0472,0.664,0.00000302,0.259,0.782,106.61,4
